key,Location_ID,Month,Year,low_water_temperature,high_water_temperature,low_barometric_pressure,high_barometric_pressure,low_conductivity,high_conductivity,low_specific_conductance,high_specific_conductance,low_turbidity,high_turbidity,low_salinity,high_salinity,low_ph,high_ph,low_do_concentration,high_do_concentration,low_do_saturation,high_do_saturation,low_wetted_width,high_wetted_width,low_discharge,high_discharge,low_mean_velocity,high_mean_velocity,low_mean_crossection_depth,high_mean_crossection_depth,low_anc,high_anc,low_tn,high_tn,low_tp,high_tp,low_tds,high_tds,low_air_temperature,high_air_temperature
NCRN_ROCR_R630201002,NCRN_ROCR_R630,02,2010,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201003,NCRN_ROCR_R630,03,2010,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201004,NCRN_ROCR_R630,04,2010,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201005,NCRN_ROCR_R630,05,2010,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201006,NCRN_ROCR_R630,06,2010,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201007,NCRN_ROCR_R630,07,2010,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201008,NCRN_ROCR_R630,08,2010,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201009,NCRN_ROCR_R630,09,2010,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201010,NCRN_ROCR_R630,10,2010,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201011,NCRN_ROCR_R630,11,2010,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201012,NCRN_ROCR_R630,12,2010,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201101,NCRN_ROCR_R630,01,2011,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201102,NCRN_ROCR_R630,02,2011,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201103,NCRN_ROCR_R630,03,2011,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201104,NCRN_ROCR_R630,04,2011,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201105,NCRN_ROCR_R630,05,2011,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201106,NCRN_ROCR_R630,06,2011,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201107,NCRN_ROCR_R630,07,2011,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201108,NCRN_ROCR_R630,08,2011,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201109,NCRN_ROCR_R630,09,2011,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201110,NCRN_ROCR_R630,10,2011,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201111,NCRN_ROCR_R630,11,2011,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201112,NCRN_ROCR_R630,12,2011,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201201,NCRN_ROCR_R630,01,2012,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201202,NCRN_ROCR_R630,02,2012,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201203,NCRN_ROCR_R630,03,2012,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201204,NCRN_ROCR_R630,04,2012,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201205,NCRN_ROCR_R630,05,2012,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201206,NCRN_ROCR_R630,06,2012,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201207,NCRN_ROCR_R630,07,2012,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201208,NCRN_ROCR_R630,08,2012,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201209,NCRN_ROCR_R630,09,2012,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201210,NCRN_ROCR_R630,10,2012,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201211,NCRN_ROCR_R630,11,2012,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201212,NCRN_ROCR_R630,12,2012,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201301,NCRN_ROCR_R630,01,2013,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201302,NCRN_ROCR_R630,02,2013,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201303,NCRN_ROCR_R630,03,2013,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201304,NCRN_ROCR_R630,04,2013,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201305,NCRN_ROCR_R630,05,2013,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201306,NCRN_ROCR_R630,06,2013,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201307,NCRN_ROCR_R630,07,2013,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201308,NCRN_ROCR_R630,08,2013,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201309,NCRN_ROCR_R630,09,2013,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201310,NCRN_ROCR_R630,10,2013,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201311,NCRN_ROCR_R630,11,2013,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201312,NCRN_ROCR_R630,12,2013,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201401,NCRN_ROCR_R630,01,2014,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201402,NCRN_ROCR_R630,02,2014,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201403,NCRN_ROCR_R630,03,2014,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201404,NCRN_ROCR_R630,04,2014,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201405,NCRN_ROCR_R630,05,2014,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201406,NCRN_ROCR_R630,06,2014,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201407,NCRN_ROCR_R630,07,2014,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201408,NCRN_ROCR_R630,08,2014,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201409,NCRN_ROCR_R630,09,2014,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201410,NCRN_ROCR_R630,10,2014,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201411,NCRN_ROCR_R630,11,2014,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201412,NCRN_ROCR_R630,12,2014,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201501,NCRN_ROCR_R630,01,2015,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201502,NCRN_ROCR_R630,02,2015,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201503,NCRN_ROCR_R630,03,2015,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201504,NCRN_ROCR_R630,04,2015,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201505,NCRN_ROCR_R630,05,2015,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201506,NCRN_ROCR_R630,06,2015,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201507,NCRN_ROCR_R630,07,2015,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201508,NCRN_ROCR_R630,08,2015,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201509,NCRN_ROCR_R630,09,2015,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201510,NCRN_ROCR_R630,10,2015,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201511,NCRN_ROCR_R630,11,2015,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201512,NCRN_ROCR_R630,12,2015,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201601,NCRN_ROCR_R630,01,2016,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201602,NCRN_ROCR_R630,02,2016,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201603,NCRN_ROCR_R630,03,2016,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201604,NCRN_ROCR_R630,04,2016,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201605,NCRN_ROCR_R630,05,2016,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201606,NCRN_ROCR_R630,06,2016,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201607,NCRN_ROCR_R630,07,2016,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201608,NCRN_ROCR_R630,08,2016,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201609,NCRN_ROCR_R630,09,2016,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201610,NCRN_ROCR_R630,10,2016,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201611,NCRN_ROCR_R630,11,2016,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201612,NCRN_ROCR_R630,12,2016,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201701,NCRN_ROCR_R630,01,2017,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201702,NCRN_ROCR_R630,02,2017,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201703,NCRN_ROCR_R630,03,2017,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201704,NCRN_ROCR_R630,04,2017,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201705,NCRN_ROCR_R630,05,2017,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201706,NCRN_ROCR_R630,06,2017,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201707,NCRN_ROCR_R630,07,2017,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201708,NCRN_ROCR_R630,08,2017,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201709,NCRN_ROCR_R630,09,2017,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201710,NCRN_ROCR_R630,10,2017,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201711,NCRN_ROCR_R630,11,2017,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201712,NCRN_ROCR_R630,12,2017,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201801,NCRN_ROCR_R630,01,2018,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201802,NCRN_ROCR_R630,02,2018,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201803,NCRN_ROCR_R630,03,2018,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201804,NCRN_ROCR_R630,04,2018,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201805,NCRN_ROCR_R630,05,2018,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201806,NCRN_ROCR_R630,06,2018,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201807,NCRN_ROCR_R630,07,2018,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201808,NCRN_ROCR_R630,08,2018,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201809,NCRN_ROCR_R630,09,2018,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201810,NCRN_ROCR_R630,10,2018,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201811,NCRN_ROCR_R630,11,2018,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201812,NCRN_ROCR_R630,12,2018,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201901,NCRN_ROCR_R630,01,2019,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201902,NCRN_ROCR_R630,02,2019,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201903,NCRN_ROCR_R630,03,2019,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201904,NCRN_ROCR_R630,04,2019,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201905,NCRN_ROCR_R630,05,2019,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201906,NCRN_ROCR_R630,06,2019,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201907,NCRN_ROCR_R630,07,2019,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201908,NCRN_ROCR_R630,08,2019,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201909,NCRN_ROCR_R630,09,2019,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201910,NCRN_ROCR_R630,10,2019,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_ROCR_R630201911,NCRN_ROCR_R630,11,2019,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
